-0.523722 0
-0.523168 0.000553882
-0.520313 0.0028726
-0.514369 0.00628173
-0.507947 0.00805764
-0.497722 0.0121585
-0.48855 0.0137735
-0.481287 0.0139657
-0.476827 0.0130992
-0.476876 0.0117164
-0.474982 0.0107658
-0.473286 0.00997306
-0.470105 0.00970976
-0.467763 0.00928948
-0.465044 0.00906537
-0.46107 0.00936507
-0.456068 0.0101193
-0.450614 0.0109896
-0.444794 0.0119132
-0.440529 0.0120799
-0.436887 0.0120538
-0.434189 0.0118053
-0.432368 0.0114263
-0.431871 0.0109512
-0.431383 0.0105153
-0.431835 0.0101129
-0.432419 0.00974869
-0.432095 0.00939967
-0.431516 0.0090882
-0.430461 0.00884322
-0.430418 0.00855331
-0.431473 0.00834857
-0.43285 0.00820794
-0.434152 0.00806875
-0.435938 0.00803568
-0.437149 0.00790263
-0.438211 0.00775917
-0.43965 0.007688
-0.440532 0.0075401
-0.441583 0.00742382
-0.442256 0.00727169
-0.443074 0.00714355
-0.443647 0.00699886
-0.444188 0.00685938
-0.444223 0.0067053
-0.443912 0.00656529
-0.443543 0.00643468
-0.443014 0.00632132
-0.442474 0.00621449
-0.442136 0.0060983
-0.442244 0.00597849
-0.44226 0.00586242
-0.442644 0.00576354
-0.44248 0.00565818
-0.44248 0.00555435
-0.442283 0.00545784
-0.442538 0.00536729
-0.443018 0.00529574
-0.443405 0.00521962
-0.443841 0.00515034
-0.444283 0.00508442
-0.444532 0.00500798
-0.444268 0.00493493
-0.444519 0.00486368
-0.444478 0.00478844
-0.444674 0.00471937
-0.444442 0.00465416
-0.444429 0.00458523
-0.444374 0.00451862
-0.444383 0.00445361
-0.444643 0.00439814
-0.445168 0.00436826
-0.445266 0.00430912
-0.445237 0.00425059
-0.445147 0.0041945
-0.445183 0.00413909
-0.445053 0.00408704
-0.445095 0.00403452
-0.445217 0.00398499
-0.444855 0.0039515
-0.444387 0.00393037
-0.444015 0.00389994
-0.443398 0.00390174
-0.44281 0.0038996
-0.442474 0.00386806
-0.44224 0.00383001
-0.441671 0.00382822
-0.441153 0.00381968
-0.440301 0.00387162
-0.439495 0.00391212
-0.438857 0.00392126
-0.438216 0.00393097
-0.437969 0.00389634
-0.437613 0.00387102
-0.437458 0.00383319
-0.437146 0.00380587
-0.4367 0.00379277
-0.43617 0.0037911
-0.435963 0.0037583
-0.43559 0.00373915
-0.435367 0.00370867
-0.435014 0.00368907
-0.434506 0.00368818
-0.433947 0.00369517
-0.433279 0.00372031
-0.432515 0.00376329
-0.431766 0.00380251
-0.430821 0.00388386
-0.430026 0.00392936
-0.429036 0.00401738
-0.428285 0.00405114
-0.427482 0.00409426
-0.427057 0.00408009
-0.42678 0.00405365
-0.426606 0.00402198
-0.426447 0.00399034
-0.426358 0.0039571
-0.425963 0.00394323
-0.425533 0.00393346
-0.425345 0.00390508
-0.425221 0.00387466
-0.425258 0.00384294
-0.425082 0.00381561
-0.424821 0.00379376
-0.424398 0.00378693
-0.424018 0.00377589
-0.423779 0.00375366
-0.423506 0.00373427
-0.423041 0.00373425
-0.422586 0.00373317
-0.422056 0.00374228
-0.421673 0.00373355
-0.421165 0.00374007
-0.420816 0.00372841
-0.420455 0.00371822
-0.420161 0.00370252
-0.419858 0.00368782
-0.419612 0.00366928
-0.419309 0.00365539
-0.41916 0.00363224
-0.419099 0.0036069
-0.419101 0.00358141
-0.419267 0.00356014
-0.419487 0.00354219
-0.419547 0.00351818
-0.419521 0.00349409
-0.419563 0.00347049
-0.419446 0.00344894
-0.419386 0.00342626
-0.419021 0.00342286
-0.418833 0.00340531
-0.418756 0.0033837
-0.418833 0.00336238
-0.419004 0.00334486
-0.419164 0.00332705
-0.419359 0.00331139
-0.419477 0.00329238
-0.419505 0.00327159
-0.41936 0.00325418
-0.41924 0.00323599
-0.419069 0.00322037
-0.418713 0.0032202
-0.418502 0.00320731
-0.418156 0.00320643
-0.417835 0.00320306
-0.41749 0.00320236
-0.417153 0.0032009
-0.416898 0.00319199
-0.416655 0.00318233
-0.416416 0.0031726
-0.416194 0.00316177
-0.41609 0.00314506
-0.415916 0.00313168
-0.41579 0.00311619
-0.415611 0.00310345
-0.415529 0.00308687
-0.415313 0.00307699
-0.415026 0.00307309
-0.414676 0.00307582
-0.414318 0.00307954
-0.413881 0.00309355
-0.413452 0.00310628
-0.412842 0.00314886
-0.412321 0.00317479
-0.411784 0.00320284
-0.411289 0.00322383
-0.410852 0.00323622
-0.410477 0.00324073
-0.410092 0.00324642
-0.409707 0.00325215
-0.40937 0.00325262
-0.408944 0.00326351
-0.408705 0.00325537
-0.408537 0.00324287
-0.408302 0.00323477
-0.408003 0.00323204
-0.407701 0.00322976
-0.407466 0.00322202
-0.407183 0.00321822
-0.407031 0.0032057
