1.73744 0
1.73692 0.00052608
1.73412 0.00281754
1.72817 0.0062717
1.72181 0.00800653
1.71157 0.0121475
1.70239 0.0137675
1.69513 0.0139616
1.69065 0.0131044
1.69069 0.011721
1.6888 0.0107696
1.68709 0.00997828
1.68392 0.00970964
1.68157 0.00929247
1.67885 0.00906666
1.6749 0.00935908
1.66989 0.0101153
1.66445 0.0109819
1.65863 0.011904
1.65437 0.0120695
1.65073 0.0120453
1.64804 0.0117964
1.64622 0.0114165
1.64573 0.0109415
1.64525 0.0105057
1.64571 0.0101038
1.6463 0.00974033
1.64598 0.00939136
1.64541 0.00907975
1.64436 0.00883435
1.64432 0.00854474
1.64537 0.00834031
1.64674 0.00819952
1.64805 0.00806139
1.64983 0.00802812
1.65105 0.00789557
1.65211 0.00775261
1.65355 0.00768171
1.65443 0.00753409
1.65549 0.0074184
1.65616 0.00726682
1.65698 0.00713879
1.65756 0.00699448
1.6581 0.00685523
1.65814 0.00670127
1.65783 0.00656137
1.65746 0.00643056
1.65693 0.00631754
1.65639 0.00621064
1.65605 0.00609458
1.65616 0.00597484
1.65618 0.00585883
1.65656 0.00576011
1.6564 0.00565479
1.6564 0.00555103
1.6562 0.0054547
1.65645 0.00536415
1.65693 0.00529264
1.65732 0.00521647
1.65775 0.00514739
1.6582 0.00508151
1.65844 0.00500499
1.65818 0.00493203
1.65843 0.0048609
1.65839 0.00478572
1.65858 0.00471672
1.65835 0.00465159
1.65834 0.0045827
1.65828 0.00451613
1.65829 0.00445116
1.65855 0.0043955
1.65908 0.00436589
1.65917 0.00430681
1.65915 0.00424831
1.65905 0.00419227
1.65909 0.00413692
1.65896 0.00408493
1.659 0.00403244
1.65913 0.00398301
1.65877 0.00394962
1.6583 0.00392825
1.65793 0.00389795
1.65731 0.00389978
1.65672 0.00389764
1.65638 0.00386624
1.65615 0.00382829
1.65558 0.00382635
1.65507 0.00381771
1.65421 0.00386955
1.65341 0.00391012
1.65277 0.00391941
1.65213 0.00392939
1.65188 0.00389485
1.65152 0.00386935
1.65137 0.00383162
1.65106 0.00380413
1.65061 0.00379092
1.65008 0.0037891
1.64988 0.00375633
1.64951 0.00373707
1.64928 0.00370654
1.64893 0.00368703
1.64842 0.0036859
1.64787 0.00369284
1.6472 0.00371792
1.64644 0.00376076
1.64569 0.00379975
1.64474 0.00388115
1.64395 0.00392674
1.64296 0.00401458
1.64221 0.00404832
1.64141 0.0040913
1.64098 0.00407729
1.6407 0.00405087
1.64053 0.00401918
1.64037 0.00398755
1.64029 0.00395429
1.63989 0.0039403
1.63946 0.00393045
1.63928 0.00390207
1.63915 0.00387164
1.63919 0.00383996
1.63902 0.00381259
1.63876 0.0037907
1.63833 0.00378382
1.63796 0.00377258
1.63772 0.00375047
1.63744 0.003731
1.63698 0.00373088
1.63653 0.00372971
1.636 0.00373883
1.63561 0.00373015
1.63511 0.0037365
1.63476 0.00372495
1.6344 0.00371471
1.63411 0.00369893
1.6338 0.00368421
1.63356 0.00366555
1.63326 0.00365167
1.63311 0.00362852
1.63305 0.00360318
1.63305 0.00357772
1.63322 0.00355654
1.63344 0.00353872
1.6335 0.00351476
1.63348 0.00349067
1.63352 0.0034671
1.63341 0.00344551
1.63335 0.00342283
1.63298 0.00341937
1.63279 0.00340182
1.63272 0.00338022
1.63279 0.00335892
1.63297 0.00334145
1.63313 0.00332365
1.63332 0.00330808
1.63344 0.0032891
1.63347 0.00326835
1.63332 0.003251
1.6332 0.00323282
1.63303 0.00321715
1.63268 0.00321711
1.63247 0.00320418
1.63212 0.00320332
1.6318 0.00319997
1.63146 0.00319924
1.63112 0.00319781
1.63087 0.0031889
1.63062 0.00317922
1.63038 0.00316951
1.63016 0.00315867
1.63006 0.00314194
1.62989 0.00312852
1.62976 0.00311305
1.62958 0.0031003
1.6295 0.00308374
1.62929 0.00307381
1.629 0.00306982
1.62865 0.00307264
1.62829 0.00307635
1.62786 0.0030903
1.62743 0.0031031
1.62682 0.00314558
1.6263 0.00317172
1.62576 0.00319968
1.62526 0.00322073
1.62483 0.00323319
1.62445 0.0032377
1.62407 0.00324348
1.62368 0.0032492
1.62334 0.00324971
1.62292 0.0032607
1.62268 0.00325253
1.62251 0.00324008
1.62228 0.00323189
1.62198 0.0032293
1.62168 0.00322699
1.62144 0.00321926
1.62116 0.00321549
1.62101 0.00320301
