1.1583 0
1.15795 0.0003506
1.15608 0.00187825
1.15211 0.00418117
1.14787 0.00533779
1.14105 0.00809833
1.13493 0.00917833
1.13009 0.00930774
1.1271 0.00873621
1.12713 0.00781396
1.12586 0.0071797
1.12473 0.00665217
1.12261 0.00647308
1.12105 0.00619497
1.11924 0.00604442
1.1166 0.00623937
1.11326 0.0067435
1.10963 0.00732124
1.10576 0.00793597
1.10292 0.00804633
1.10049 0.00803021
1.09869 0.00786424
1.09748 0.00761099
1.09716 0.0072943
1.09684 0.00700379
1.09714 0.00673587
1.09753 0.00649355
1.09732 0.00626091
1.09694 0.00605316
1.09624 0.00588956
1.09621 0.00569649
1.09691 0.0055602
1.09783 0.00546634
1.0987 0.00537426
1.09989 0.00535208
1.1007 0.00526371
1.10141 0.0051684
1.10237 0.00512114
1.10295 0.00502272
1.10366 0.0049456
1.10411 0.00484455
1.10465 0.00475919
1.10504 0.00466298
1.1054 0.00457015
1.10543 0.00446751
1.10522 0.00437424
1.10497 0.00428703
1.10462 0.00421169
1.10426 0.00414042
1.10404 0.00406305
1.10411 0.00398322
1.10412 0.00390589
1.10437 0.00384007
1.10427 0.00376986
1.10427 0.00370068
1.10413 0.00363647
1.1043 0.00357609
1.10462 0.00352843
1.10488 0.00347764
1.10517 0.00343159
1.10546 0.00338767
1.10563 0.00333666
1.10545 0.00328802
1.10562 0.0032406
1.10559 0.00319048
1.10572 0.00314447
1.10557 0.00310106
1.10556 0.00305513
1.10552 0.00301075
1.10553 0.00296744
1.1057 0.00293033
1.10605 0.00291059
1.10612 0.0028712
1.1061 0.0028322
1.10604 0.00279484
1.10606 0.00275794
1.10597 0.00272329
1.106 0.00268829
1.10609 0.00265534
1.10584 0.00263308
1.10553 0.00261883
1.10528 0.00259863
1.10487 0.00259985
1.10448 0.00259843
1.10426 0.00257749
1.1041 0.0025522
1.10372 0.0025509
1.10338 0.00254514
1.10281 0.0025797
1.10227 0.00260675
1.10185 0.00261294
1.10142 0.00261959
1.10125 0.00259656
1.10102 0.00257957
1.10091 0.00255441
1.10071 0.00253609
1.10041 0.00252728
1.10006 0.00252607
1.09992 0.00250422
1.09967 0.00249138
1.09952 0.00247103
1.09929 0.00245802
1.09895 0.00245727
1.09858 0.00246189
1.09813 0.00247861
1.09762 0.00250717
1.09713 0.00253317
1.0965 0.00258743
1.09597 0.00261782
1.09531 0.00267639
1.09481 0.00269888
1.09427 0.00272753
1.09399 0.00271819
1.0938 0.00270058
1.09369 0.00267945
1.09358 0.00265836
1.09352 0.00263619
1.09326 0.00262686
1.09298 0.0026203
1.09285 0.00260138
1.09277 0.00258109
1.09279 0.00255997
1.09268 0.00254172
1.0925 0.00252713
1.09222 0.00252255
1.09197 0.00251505
1.09181 0.00250031
1.09163 0.00248733
1.09132 0.00248725
1.09102 0.00248647
1.09067 0.00249255
1.09041 0.00248676
1.09007 0.002491
1.08984 0.0024833
1.0896 0.00247647
1.0894 0.00246595
1.0892 0.00245614
1.08904 0.0024437
1.08884 0.00243444
1.08874 0.00241901
1.0887 0.00240212
1.0887 0.00238514
1.08881 0.00237103
1.08896 0.00235915
1.089 0.00234317
1.08899 0.00232711
1.08901 0.0023114
1.08894 0.00229701
1.0889 0.00228188
1.08865 0.00227958
1.08853 0.00226788
1.08848 0.00225348
1.08853 0.00223928
1.08864 0.00222763
1.08875 0.00221576
1.08888 0.00220539
1.08896 0.00219273
1.08898 0.0021789
1.08888 0.00216733
1.0888 0.00215521
1.08869 0.00214477
1.08845 0.00214474
1.08831 0.00213612
1.08808 0.00213555
1.08787 0.00213331
1.08764 0.00213283
1.08741 0.00213187
1.08724 0.00212594
1.08708 0.00211948
1.08692 0.002113
1.08678 0.00210578
1.08671 0.00209463
1.08659 0.00208568
1.08651 0.00207537
1.08639 0.00206687
1.08633 0.00205582
1.08619 0.00204921
1.086 0.00204655
1.08577 0.00204843
1.08553 0.0020509
1.08524 0.0020602
1.08495 0.00206873
1.08454 0.00209706
1.0842 0.00211448
1.08384 0.00213312
1.08351 0.00214715
1.08322 0.00215546
1.08297 0.00215846
1.08271 0.00216232
1.08245 0.00216613
1.08223 0.00216648
1.08195 0.0021738
1.08179 0.00216835
1.08167 0.00216005
1.08152 0.0021546
1.08132 0.00215286
1.08112 0.00215133
1.08096 0.00214617
1.08077 0.00214366
1.08067 0.00213534
