0 -0.00177985 0.00292617
1 0.082605 0.230011
2 0.512153 0.171911
3 0.416778 0.198546
4 0.715917 0.231125
5 0.144294 0.234235
6 0.47283 0.222416
7 0.288758 0.171041
8 0.569753 0.150256
9 0.026263 0.196694
10 0.271148 0.210251
11 0.281865 0.189396
12 0.315791 0.17045
13 0.225847 0.141401
14 0.176044 0.165098
15 0.171052 0.229653
16 0.167396 0.130804
17 0.505323 0.240641
18 0.477163 0.186406
19 0.341509 0.135082
20 0.116146 0.170762
21 0.492988 0.111931
22 0.502102 0.126585
23 0.639812 0.14533
24 0.263153 0.205685
25 0.478483 0.129434
26 0.328063 0.214386
27 0.345239 0.165758
28 0.441672 0.16891
29 0.564024 0.143508
30 0.471165 0.128254
31 0.29631 0.141416
32 0.437946 0.181729
33 0.391093 0.0955
34 0.00162479 0.179606
35 0.228043 0.204774
36 0.225608 0.130251
37 0.253919 0.153716
38 0.444951 0.141473
39 0.310331 0.116038
40 0.309802 0.115116
41 0.420429 0.12984
42 0.394389 0.112119
43 0.474026 0.154113
44 0.501243 0.160312
45 0.338068 0.170787
46 0.594959 0.14515
47 0.349492 0.108242
48 0.435949 0.14207
49 0.397203 0.121359
50 0.391177 0.143406
51 0.394096 0.10919
52 0.11347 0.145111
53 0.39909 0.152326
54 0.468404 0.108143
55 0.116914 0.155418
56 0.240869 0.13461
57 0.389483 0.153781
58 0.0888137 0.150046
59 0.224297 0.136134
60 0.688133 0.128864
61 0.33887 0.182684
62 0.385484 0.13932
63 0.251564 0.123017
64 0.126593 0.148152
65 0.462452 0.141752
66 0.189958 0.146366
67 0.579104 0.131659
68 0.329081 0.109556
69 0.52286 0.129835
70 0.33311 0.130997
71 0.223312 0.135082
72 0.234874 0.122157
73 0.240683 0.120864
74 0.102658 0.14118
75 0.456318 0.13153
76 0.301791 0.0939057
77 0.293766 0.11664
78 0.343536 0.153305
79 0.193852 0.10864
80 0.131341 0.148707
81 0.314139 0.119712
82 0.446128 0.0975849
83 0.0814719 0.113085
84 0.397805 0.100955
85 0.157921 0.129721
86 0.414684 0.0923692
87 0.340262 0.112002
88 0.265539 0.116781
89 0.421462 0.101539
90 0.405987 0.0847974
91 0.0948501 0.110164
92 0.227987 0.1265
93 0.376487 0.113368
94 0.364199 0.113558
95 0.209427 0.0933301
96 0.450721 0.122877
97 0.30383 0.129272
98 0.46377 0.112651
99 0.264502 0.12592
100 0.323639 0.10678
101 0.373493 0.107744
102 0.047562 0.138189
103 0.286304 0.105588
104 0.656748 0.161914
105 0.186178 0.163833
106 0.495663 0.150066
107 0.171156 0.103984
108 0.348516 0.120788
109 0.534276 0.178337
110 0.380266 0.107095
111 -0.0557324 0.160673
112 0.0643565 0.107432
113 0.400009 0.0957369
114 0.428288 0.113895
115 0.31489 0.0783753
116 0.222726 0.11813
117 0.474574 0.11834
118 0.317354 0.141697
119 0.348013 0.118582
120 0.405681 0.118617
121 0.136507 0.102928
122 0.222268 0.127743
123 0.358677 0.105133
124 0.408389 0.128055
125 0.0927331 0.104243
126 0.41457 0.0979326
127 -0.0360182 0.135576
128 0.214972 0.117456
129 0.501406 0.152303
130 0.335862 0.112726
131 0.267848 0.0910697
132 0.385158 0.101158
133 0.349738 0.122851
134 0.383141 0.103466
135 0.395799 0.121637
136 0.561567 0.105043
137 0.271863 0.123512
138 0.250832 0.0878403
139 0.267369 0.0863036
140 0.325903 0.0889217
141 0.304279 0.106976
142 0.503779 0.0990971
143 0.135382 0.128709
144 0.475207 0.106606
145 0.370585 0.0912934
146 0.0925075 0.123911
147 0.413524 0.116933
148 0.307408 0.103648
149 0.149653 0.106991
150 0.274872 0.110445
151 0.226085 0.122548
152 0.344257 0.132748
153 0.435742 0.126497
154 0.180308 0.111162
155 0.468081 0.11237
156 0.266243 0.124725
157 0.207158 0.116684
158 0.190664 0.126888
159 0.443568 0.102981
160 0.242018 0.110384
161 0.14271 0.129377
162 0.41796 0.127265
163 0.438393 0.121485
164 0.328582 0.100592
165 0.0307543 0.122175
166 0.198306 0.132417
167 0.260822 0.105975
168 0.260601 0.0963206
169 0.305182 0.107236
170 0.126122 0.113346
171 0.303842 0.0852502
172 0.234046 0.0913075
173 0.337933 0.107736
174 0.414618 0.120396
175 0.145753 0.0915072
176 0.0557397 0.102504
177 0.245789 0.131169
178 0.31865 0.111384
179 0.191388 0.0802725
180 0.553118 0.140335
181 0.44015 0.113887
182 0.522578 0.116658
183 0.470543 0.101535
184 0.268578 0.0915773
185 0.328879 0.101716
186 0.381441 0.168645
187 0.137987 0.120089
188 0.170021 0.113711
189 0.143999 0.111384
190 0.235959 0.139551
191 -0.000250658 0.116359
192 0.334163 0.101252
193 0.420925 0.125665
194 0.394021 0.137071
195 0.431625 0.13239
196 0.33942 0.121201
197 0.508707 0.143098
198 0.433503 0.124968
199 0.333996 0.123321
200 0.129233 0.131098
201 0.151517 0.114284
202 0.24522 0.120374
203 0.51172 0.118032
204 0.255377 0.134591
205 0.400366 0.103587
206 0.345274 0.137575
207 0.377267 0.125319
208 0.0781325 0.130612
209 0.659208 0.131114
210 0.211684 0.143285
211 0.42251 0.107056
212 0.334605 0.111252
213 0.149426 0.117902
214 0.348008 0.116631
215 0.382419 0.122592
216 0.273695 0.187212
217 0.634316 0.0956086
218 0.199894 0.156761
219 0.383859 0.135802
220 0.258331 0.0968299
221 0.309463 0.13283
222 0.00446885 0.119737
223 0.234809 0.0889791
224 0.289138 0.110555
225 0.285996 0.125245
226 0.32154 0.1329
227 0.386816 0.131366
228 0.486339 0.114936
229 0.19563 0.116504
230 0.402753 0.146383
231 0.282683 0.121648
232 0.168885 0.114242
233 0.255281 0.146
234 0.556784 0.115662
235 0.469343 0.109449
236 0.197709 0.169304
237 0.514456 0.137418
238 0.526904 0.130523
239 0.290316 0.13395
240 0.310969 0.0855564
241 0.258259 0.135489
242 0.330147 0.117446
243 0.118796 0.13292
244 0.255217 0.12222
245 0.0877089 0.129367
246 0.357394 0.150777
247 0.321497 0.108235
248 0.324981 0.144372
249 0.255934 0.128557
250 0.350961 0.164827
251 0.280677 0.126542
252 0.501077 0.120689
253 0.428428 0.212109
254 0.307256 0.09857
255 0.00958089 0.140161
256 0.29985 0.127445
257 0.276903 0.185176
258 0.221536 0.149121
259 0.207946 0.144352
260 0.508706 0.171409
261 0.370086 0.119216
262 0.583384 0.147791
263 0.0533984 0.158877
264 0.622829 0.170403
265 0.445384 0.193521
266 0.126142 0.144583
267 0.480999 0.125267
268 0.234634 0.146399
269 0.34893 0.170926
270 0.185121 0.118552
271 0.551101 0.119336
272 0.352879 0.154061
273 0.364674 0.193509
274 0.0638163 0.204
275 0.595492 0.166409
276 0.637347 0.128826
277 0.398665 0.140742
278 0.134261 0.150086
279 0.183166 0.165978
280 0.429576 0.219963
281 0.454147 0.177337
282 0.466624 0.158851
283 0.265261 0.194066
284 0.656147 0.142269
285 0.260849 0.184341
286 0.55149 0.125262
287 0.224719 0.165577
288 0.634906 0.206124
289 0.410823 0.208188
290 0.0690609 0.18412
291 0.523979 0.166824
292 0.238334 0.250829
293 0.380472 0.143447
294 0.180435 0.149012
295 0.31597 0.203848
296 0.645873 0.127659
297 0.00104008 0.134302
298 0.732723 0.193689
299 0.005126 0.00351939
