0 -0.798256 0.00479832
1 -0.794843 0.00498917
2 -0.791927 0.0051969
3 -0.79251 0.00548047
4 -0.78819 0.00500877
5 -0.788364 0.00476424
6 -0.787669 0.0044309
7 -0.78263 0.00514967
8 -0.780352 0.00463839
9 -0.78429 0.00464338
10 -0.781486 0.00394975
11 -0.780011 0.0037415
12 -0.784953 0.00496346
13 -0.780211 0.00520378
14 -0.777169 0.00433434
15 -0.777784 0.00458714
16 -0.777385 0.00328515
17 -0.774994 0.00442034
18 -0.776953 0.004553
19 -0.774577 0.0041167
20 -0.774185 0.00384306
21 -0.777547 0.00443404
22 -0.779608 0.00441977
23 -0.779904 0.0058137
24 -0.783199 0.00509075
25 -0.785873 0.00390284
26 -0.785574 0.00455616
27 -0.780377 0.00445253
28 -0.778833 0.00513753
29 -0.775423 0.00522094
30 -0.776713 0.00464325
31 -0.772889 0.00429428
32 -0.776482 0.00360239
33 -0.77407 0.00286898
34 -0.773462 0.003426
35 -0.777342 0.00330619
36 -0.775348 0.00417514
37 -0.777182 0.00332287
38 -0.775152 0.00413198
39 -0.77076 0.00357476
40 -0.775436 0.00405269
41 -0.771639 0.00441984
42 -0.77383 0.0050312
43 -0.77629 0.0040844
44 -0.774635 0.004415
45 -0.776986 0.00425051
46 -0.779975 0.00441165
47 -0.782746 0.00429406
48 -0.779835 0.00435583
49 -0.779267 0.00538179
50 -0.781146 0.00572641
51 -0.784673 0.00615478
52 -0.787925 0.00564973
53 -0.786793 0.00446776
54 -0.784291 0.00388576
55 -0.787128 0.00365773
56 -0.784586 0.00460604
57 -0.785332 0.00458149
58 -0.787918 0.00499279
59 -0.783146 0.00421322
60 -0.785762 0.00362921
61 -0.786857 0.00409195
62 -0.787861 0.00449009
63 -0.787102 0.00331842
64 -0.782058 0.00355785
65 -0.784022 0.0035537
66 -0.785253 0.00338885
67 -0.784194 0.00322904
68 -0.786098 0.002706
69 -0.78459 0.00296981
70 -0.78142 0.00390897
71 -0.781046 0.00390808
72 -0.781906 0.00336019
73 -0.777419 0.00405994
74 -0.777633 0.00407841
75 -0.774786 0.00466694
76 -0.777249 0.00449637
77 -0.776634 0.00456679
78 -0.77767 0.00377115
79 -0.779236 0.00347725
80 -0.778585 0.00345078
81 -0.777671 0.00343002
82 -0.780501 0.00270244
83 -0.776877 0.00332276
84 -0.776065 0.0038555
85 -0.775466 0.00329741
86 -0.77733 0.003344
87 -0.773448 0.00369291
88 -0.769975 0.00374136
89 -0.7685 0.0035902
90 -0.771615 0.00372181
91 -0.772577 0.00381279
92 -0.774259 0.00377876
93 -0.775999 0.00349663
94 -0.777852 0.00352617
95 -0.774754 0.00318548
96 -0.77793 0.00371356
97 -0.778087 0.00361917
98 -0.779315 0.00348498
99 -0.776954 0.00363905
100 -0.778399 0.0034773
101 -0.773459 0.00381523
102 -0.775836 0.00353377
103 -0.774471 0.00268307
104 -0.770178 0.00256783
105 -0.768523 0.00248655
106 -0.772618 0.00252396
107 -0.773913 0.00262139
108 -0.776067 0.00249944
109 -0.775444 0.00203984
110 -0.777219 0.00190517
111 -0.778403 0.00347777
112 -0.777627 0.00287505
113 -0.77854 0.00278039
114 -0.775248 0.0032182
115 -0.775288 0.00299585
116 -0.777651 0.00310345
117 -0.780115 0.00380064
118 -0.779767 0.00305269
119 -0.7818 0.00302454
120 -0.779884 0.00284325
121 -0.781216 0.00323246
122 -0.780071 0.00393824
123 -0.781643 0.00312291
124 -0.78367 0.00324998
125 -0.784304 0.00368198
126 -0.785295 0.00277893
127 -0.788082 0.00255734
128 -0.78127 0.00254029
129 -0.78495 0.00218236
130 -0.785077 0.00238385
131 -0.783778 0.0026902
132 -0.782061 0.00274253
133 -0.781189 0.00383114
134 -0.780832 0.00438167
135 -0.77934 0.00377385
136 -0.780619 0.00327734
137 -0.778392 0.00222846
138 -0.778901 0.00214978
139 -0.777324 0.00300455
140 -0.777762 0.00287395
141 -0.780901 0.00349919
142 -0.781731 0.00338162
143 -0.780897 0.003238
144 -0.782998 0.00245025
145 -0.783506 0.00289724
146 -0.784478 0.00339795
147 -0.779891 0.00336987
148 -0.779094 0.00363404
149 -0.777265 0.00360278
150 -0.779363 0.00302987
151 -0.77989 0.00315661
152 -0.785641 0.00339856
153 -0.783381 0.00370635
154 -0.785461 0.00320478
155 -0.783728 0.00325822
156 -0.781602 0.00371422
157 -0.778472 0.00330282
158 -0.775761 0.00271367
159 -0.776015 0.00303351
160 -0.777216 0.00379726
161 -0.780406 0.00337215
162 -0.780737 0.00250086
163 -0.77891 0.00264166
164 -0.777587 0.00293712
165 -0.779135 0.00324292
166 -0.777636 0.00303978
167 -0.775709 0.0031555
168 -0.776105 0.00223924
169 -0.773175 0.00231949
170 -0.775468 0.00283909
171 -0.778233 0.00291836
172 -0.777071 0.00307695
173 -0.775271 0.00299157
174 -0.778169 0.00285201
175 -0.781872 0.00345661
176 -0.780523 0.0035233
177 -0.77872 0.00372145
178 -0.776698 0.00399853
179 -0.776754 0.00327197
180 -0.780076 0.00348853
181 -0.782026 0.00259912
182 -0.784602 0.0025567
183 -0.780337 0.0028967
184 -0.780267 0.00288238
185 -0.783428 0.00340347
186 -0.783323 0.00415291
187 -0.781239 0.00376332
188 -0.782426 0.00403887
189 -0.781501 0.00379007
190 -0.780719 0.00356983
191 -0.779162 0.0033944
192 -0.781933 0.00301779
193 -0.781828 0.00396953
194 -0.785388 0.00370999
195 -0.785021 0.00305445
196 -0.78163 0.00315847
197 -0.784417 0.00373512
198 -0.785484 0.00374832
199 -0.785764 0.00365826
200 -0.782476 0.00314963
201 -0.783343 0.00322466
202 -0.778853 0.00315285
203 -0.779072 0.00281066
204 -0.77882 0.00267355
205 -0.778011 0.00246143
206 -0.779926 0.00262888
207 -0.78188 0.00243414
208 -0.783895 0.00250246
209 -0.783465 0.00286454
210 -0.781349 0.00307471
211 -0.780499 0.00329061
212 -0.77819 0.00261681
213 -0.777555 0.00284583
214 -0.779169 0.00321052
215 -0.777665 0.00313615
216 -0.779315 0.00369149
217 -0.77785 0.00314542
218 -0.782806 0.00328014
219 -0.784818 0.00228294
220 -0.78885 0.002605
221 -0.787139 0.0025125
222 -0.783728 0.00288093
223 -0.78289 0.00243833
224 -0.781489 0.00323532
225 -0.781626 0.00396612
226 -0.781608 0.00338851
227 -0.784224 0.00362027
228 -0.782712 0.00416921
229 -0.77968 0.00390653
230 -0.779484 0.0038632
231 -0.777488 0.0037933
232 -0.777625 0.00396619
233 -0.778552 0.00386258
234 -0.77804 0.00378903
235 -0.776475 0.00425493
236 -0.778258 0.00392305
237 -0.780047 0.00380054
238 -0.777731 0.00421083
239 -0.775024 0.00360419
240 -0.775856 0.00368156
241 -0.781214 0.00361796
242 -0.783258 0.00411512
243 -0.782274 0.00293358
244 -0.778823 0.00342164
245 -0.777066 0.0043323
246 -0.776719 0.00499023
247 -0.780156 0.00417367
248 -0.779696 0.00317184
249 -0.782765 0.00241325
250 -0.782404 0.00299458
251 -0.780098 0.00267365
252 -0.777351 0.00313252
253 -0.776891 0.00415263
254 -0.775492 0.0039052
255 -0.780813 0.00295105
256 -0.780351 0.00342898
257 -0.781892 0.0045224
258 -0.78044 0.00390187
259 -0.77767 0.00428657
260 -0.774876 0.00442465
261 -0.778006 0.00412156
262 -0.776369 0.00430338
263 -0.773025 0.00479565
264 -0.77119 0.0045992
265 -0.773747 0.00504231
266 -0.775411 0.00371102
267 -0.778547 0.00350668
268 -0.779453 0.00443078
269 -0.777469 0.00332013
270 -0.775422 0.00464176
271 -0.772274 0.00474049
272 -0.771773 0.00544311
273 -0.775852 0.00408696
274 -0.775299 0.004511
275 -0.776122 0.00365423
276 -0.778731 0.00447863
277 -0.777634 0.0045071
278 -0.7858 0.00468887
279 -0.789245 0.00470264
280 -0.786838 0.00452524
281 -0.786301 0.00430206
282 -0.783025 0.00475258
283 -0.78198 0.00434299
284 -0.783872 0.0046197
285 -0.785051 0.0041701
286 -0.781508 0.00452984
287 -0.780146 0.00399434
288 -0.779126 0.00452069
289 -0.781816 0.00422816
290 -0.779837 0.00446756
291 -0.780091 0.00462259
292 -0.784773 0.00446391
293 -0.784564 0.00498938
294 -0.783843 0.00481642
295 -0.782207 0.00567232
296 -0.785919 0.00606758
297 -0.789389 0.0059534
298 -0.795269 0.00600447
299 -0.799684 0.00550116
